autoID,Car Park Name,Car Park Operator,Scheme Status,Part Time Award,Car Park Phone,Street 1,Street 2,Street 3,Town,County,Postcode,Physical Type,Payment Type,Number of Spaces,Disabled Spaces,Cycles,Motobike,Cars,Bus,Coach,Truck Parking Area,Monday Open,Monday Close,Monday 24,Monday Closed,Tuesday Open,Tuesday Close,Tuesday 24,Tuesday Closed,Wednesday Open,Wednesday Close,Wednesday 24,Wednesday Closed,Thursday Open,Thursday Close,Thursday 24,Thursday Closed,Friday Open,Friday Close,Friday 24,Friday Closed,Saturday Open,Saturday Close,Saturday 24,Saturday Closed,Sunday Open,Sunday Close,Sunday 24,Sunday Closed,Keywords,Long,Lat
3921,Leasowe Station Car Park,Merseyrail Electrics 2002 Ltd,Award,FALSE,0151 702 2805,Reeds Lane,,,Leasowe,Merseyside,CH46 1QN,Surface-Urban,Free,205,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,08:00,00:30,FALSE,FALSE,,-3.099500503,53.40855879
3922,Bebington Station Car Park,Merseyrail Electrics 2002 Ltd,Award,FALSE,0151 702 2805,Bebington Road,,,New Ferry,Merseyside,CH62 5BJ,Surface-Urban,Contract,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,05:30,00:30,FALSE,FALSE,07:30,00:30,FALSE,FALSE,,-3.000860569,53.3586555
3923,Gravesham Community Hospital - Car Parks A/B,Grosvenor Facilities Management,Award,FALSE,-1474 360500,Bath Street,,,Gravesend,Kent,DA11 0DG,Surface-Urban,On Foot,72,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Gravesham Community Hospital,0.365533835,51.44321988
3924,Bath Row Car Park,South Kesteven District Council,Award,FALSE,01476 406425,Bath Row,,,Stamford,Lincolnshire,PE9 2WE,Surface-Urban,Pay & Display,94,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"The Meadows picnic Area, Riverside Fish Bar Stamford, Stamford Town Centre,",-0.478673162,52.65129815
3925,Cattle Market Car Park,South Kesteven District Council,Award,FALSE,01476 406425,Station Road,,,Stamford,Lincolnshire,PE9 2WB,Surface-Urban,Pay & Display,178,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"The George Hotal Stamford, Stamford Railway Station, The Meadows,",-0.479761462,52.64975672
3926,Scotgate Car Park,South Kesteven District Council,Award,FALSE,01476 406425,Scotgate,,,Stamford,Lincolnshire,PE9 2YE,Surface-Urban,On Foot,65,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Stamford Town Centre,-0.483748585,52.65244209
3927,Wharf Road Car Park,South Kesteven District Council,Award,FALSE,01476 406425,Wharf Road,,,Stamford,Lincolnshire,PE9 2EB,Surface-Urban,Pay & Display,200,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Riverside Walk, Grantham Town Centre,",-0.473931875,52.65202836
3928,St Leonards Street Car Park,South Kesteven District Council,Award,FALSE,01476 406425,St Leonards Street,,,Stamford,Lincolnshire,PE9 2HX,Surface-Urban,Pay & Display,31,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Marks & Spencers Stamford,",-0.47527634,52.65247722
3929,North Street Car Park,South Kesteven District Council,Award,FALSE,01476 406425,North Street,,,Stamford,Lincolnshire,PE9 1EG,Surface-Urban,Pay & Display,102,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Stamford Museum, Stamford Market,",-0.479340511,52.6542197
3930,Marks and Spencer - South Woodford,Euro Car Parks Limited,Award,FALSE,0208 532 9771,174 George lane,,,South Woodford,London,E18 1AY,Surface-Urban,Free,14,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08:00,21:00,FALSE,FALSE,08:00,21:00,FALSE,FALSE,08:00,21:00,FALSE,FALSE,08:00,21:00,FALSE,FALSE,08:00,21:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,10:30,16:30,FALSE,FALSE,South Woodford shopping,0.02458,51.593832
3935,Marks & Spencer - Heswall,Euro Car Parks Limited,Award,FALSE,0151 348 4356,126-136 Telegraph Road,,,Heswall,Merseyside,CH60 0AH,Surface-Urban,Pay & Display,38,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,21:00,FALSE,FALSE,07:00,21:00,FALSE,FALSE,07:00,21:00,FALSE,FALSE,07:00,21:00,FALSE,FALSE,07:00,21:00,FALSE,FALSE,07:00,21:00,FALSE,FALSE,08:00,16:00,FALSE,FALSE,,-3.095381089,53.32722584
3936,Ferry Car Park,Three Rivers District Council,Award,FALSE,01923 727102,Lower Road,,,Chorleywood,Hertfordshire,WD3 5LB,Surface-Urban,Free,76,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Chorleywood village centre, chorleywood library, chorleywood railway station, chorleywood shopping centre, chorleywood community hall, chorleywood post office, chorleywood common",-0.518454992,51.65276928
3937,Shrewsbury - The Tannery Car Park,Shropshire Council,Award,FALSE,01743 257641,Barker Street,,,Shrewsbury,Shropshire,SY1 1QR,Surface-Urban,Pay & Display,44,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.757176,52.708277
3938,Shrewsbury - Ravens Meadow MSCP,Shropshire Council,Award,FALSE,01743 257641,Ravens Meadow,,,Shrewsbury,Shropshire,SY1 1PL,Multi-storey,On Foot,826,30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,10:00,17:00,FALSE,FALSE,,-2.752684,52.710614
3940,Shrewsbury - Abbey Foregate Car Park,Shropshire Council,Award,FALSE,01743 257637,Abbey Foregate,,,Shrewsbury,Shropshire,SY2 6AE,Surface-Urban,Pay & Display,326,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.74475,52.707555
3941,Shrewsbury - St. Julians Friars Car Park,Shropshire Council,Award,FALSE,01743 281125,St. Julians Friars,,,Shrewsbury,Shropshire,SY1 1XL,Surface-Urban,Pay & Display,272,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.749393,52.705492
3942,Shrewsbury - St. Austins Street Car Park,Shropshire Council,Award,FALSE,01743 257641,St. Austins Street,,,Shrewsbury,Shropshire,SY1 1SA,Surface-Urban,Pay & Display,48,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.758405,52.708894
3943,Shrewsbury - Bridge Street Car Park,Shropshire Council,Award,FALSE,01743 257637,Bridge Street,,,Shrewsbury,Shropshire,SY1 1QJ,Surface-Urban,Pay & Display,54,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.757767,52.7092
3944,St Matthews Quarter Car Park (Levels 3/4 only) - Walsall,Norton & Proffitt Developments Limited,Award,FALSE,0121 222 9400,George Street,,,Walsall,West Midlands,WS1 1RS,Multi-storey,Free,560,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.980051,52.582774
3945,Linden Avenue Car Park,London Borough of Hillingdon,Award,FALSE,01895 250926,Linden Avenue,Ruislip Manor,,Hillingdon,Middlesex,HA4 8TN,Surface-Urban,Pay & Display,64,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.410919072,51.57330135
3946,Grand Arcade Car Park - Millgate,APCOA Parking (UK) Limited,Award,FALSE,01942 498 068,Millgate MSCP,Millgate,,Wigan,Greater Manchester,WN1 1BH,Multi-storey,On Foot,620,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,10:00,17:30,FALSE,FALSE,"wigan Town Centre, Grand Arcade,",-2.630017,53.545938
3947,Grand Arcade Car Park - Crompton,APCOA Parking (UK) Limited,Award,FALSE,01942 498068,23 Crompton Street,,,Wigan,Greater Manchester,WN1 1BH,Multi-storey,On Foot,263,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,09:30,17:30,FALSE,FALSE,"wigan Town Centre, Grand Arcade,",-2.628832,53.546389
3948,Old Deer Park Car Park,London Borough of Richmond-upon-Thames,Award,FALSE,0208 831 6475,Old Deer Park,,,Richmond,London,TW9 2RA,Surface-Urban,Pay & Display,451,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Richmond town centre, twickenham stadium",-0.304554479,51.46330908
3957,Plasgwyn Residential Cardiff Metropolitan University Car Park,Indigo Infra Cardiff Limited - Uni of Wales,Award,FALSE,02927 745485,Cardiff Road,,,Cardiff,South Wales,CF23 6XD,Surface-Urban,Pay & Display,70,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,University of Wales institute college,-3.16424,51.506775
3958,Llandaff Cardiff Metropolitan University Car Park,Indigo Infra Cardiff Limited - Uni of Wales,Award,FALSE,02927 745485,Western Avenue,,,Cardiff,South Wales,CF5 2YB,Surface-Urban,Pay & Display,528,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,University of Wales institute college,-3.211643,51.495379
3960,Cyncoed Campus - Cardiff Metropolitan University Car Park,Indigo Infra Cardiff Limited - Uni of Wales,Award,FALSE,02927 745485,Cyncoed,,,Cardiff,South Wales,CF23 6XD,Surface-Urban,Pay & Display,585,28,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,University of Wales institute college,-3.164125,51.521484
3963,Marks and Spencer - Amersham,Euro Car Parks Limited,Award,FALSE,01494 726214,38-40 Sycamore Close,,,Amersham,Bucks,HP6 5DR,Surface,Pay & Display,27,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.60634017,51.67750511
3964,East Street Car Park,Chiltern District Council,Award,FALSE,01494 729000,East Street,,,Chesham,Bucks,HP5 1DA,Surface-Urban,Pay & Display,13,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.611584626,51.70509872
3965,Hart Road Car Park,Castle Point Borough Council,Award,FALSE,01268 882377,Hart Road,,,Thundersley,Essex,SS7 3PJ,Surface-Urban,Free,48,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Thundersley Common,0.579070066,51.56837629
3966,Rectory Road Car Park,Castle Point Borough Council,Award,FALSE,01268 882377,Rectory Road,,,Hadleigh,Essex,SS7 2ND,Surface-Urban,Pay & Display,105,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"hadleigh castle country park, hadleigh castle, hadleigh",0.611152524,51.55480547
3989,"Council Offices Car Park, Amersham",Chiltern District Council,Award,FALSE,01494 729000,King George V Rd.,,,Amersham,Bucks,HP6 5AW,Surface-Urban,Pay & Display,173,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,18:00,07:00,FALSE,FALSE,18:00,07:00,FALSE,FALSE,18:00,07:00,FALSE,FALSE,18:00,07:00,FALSE,FALSE,18:00,07:00,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.603366385,51.67541771
3990,Gravesham Community Hospital - Car Park C,Grosvenor Facilities Management,Award,FALSE,001474 360500,Bath Street,,,Gravesend,Kent,DA11 0DG,Surface-Urban,On Foot,77,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Gravesham Community Hospital,0.365533835,51.44321988
3991,St Georges Retail Park - Leicester,Euro Car Parks Limited,Award,FALSE,07803 241048,St Georges Way,,,Leicester,Leicestershire,LE1 1SP,Surface-Urban,Free,512,18,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,,22:00,FALSE,FALSE,Retail park leicestershire,-1.122553349,52.63418022
3992,Idlewells Shopping Centre MSCP,Eisinger Limited,Award,FALSE,01623 557736,Idlewells,,,Sutton-in-Ashfield,Nottinghamshire,NG17 1BP,Multi-storey,On Foot,254,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,18:30,FALSE,FALSE,06:30,18:30,FALSE,FALSE,06:30,18:30,FALSE,FALSE,06:30,18:30,FALSE,FALSE,06:30,18:30,FALSE,FALSE,06:30,18:30,FALSE,FALSE,09:30,16:30,FALSE,FALSE,,-1.163809644,52.95279371
3996,Station Road Car Park - Bromley,London Borough of Bromley,Award,FALSE,0208 313 4509,Station Rd,,,Bromley,Kent,BR1 3LP,Surface-Urban,Pay & Display,83,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,0.016111,51.408829
3997,Ravenswood Avenue Car Park,London Borough of Bromley,Award,FALSE,0208 313 4509,"Ravenswood Ave.,",,,West Wickham,Kent,BR2 0PA,Surface-Urban,Pay & Display,153,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.002332,51.395474
3998,Cotmandene Crescent Car Park,London Borough of Bromley,Award,FALSE,0208 313 4509,Cotmandene Crescant,,,St Paul's Cray,Kent,BR5 2RG,Surface-Urban,Pay & Display,68,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,0.10434866,51.40504881
3999,Q Park - Chatham Place - Reading,Q Park Limited,Award,FALSE,07825 847343,Chatham Place,Chatham Street,,Reading,Berks,RG1 7JF,Multi-storey,On Foot,591,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,shopping,-0.979338073,51.45582966
4002,High Brooms Station Car Park,Indigo Park Solutions UK Limited,Award,FALSE,0845 5000222,North Farm Road,High Brooms,,Tunbridge Wells,Kent,TN2 3XE,Surface-Urban,Pay & Display,54,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Railway Station,0.277357313,51.14934112
4003,Hastings Station Car Park,Indigo Park Solutions UK Limited,Award,FALSE,0845 5000222,Havelock Road,Station Approach,,Hastings,East Sussex,TN33 6HL,Surface-Urban,Pay & Display,132,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Railway Station,0.476160657,50.91117314
4004,Maidstone East Station Main Car Park,Indigo Park Solutions UK Limited,Award,FALSE,0845 5000222,Station Road,,,Maidstone,Kent,ME16 1QN,Surface-Urban,Pay & Display,429,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Railway Station,0.497414612,51.27394604
4005,Maidstone East Station Car Park No.2,Indigo Park Solutions UK Limited,Award,FALSE,0845 5000222,Station Road,,,Maidstone,Kent,ME14 1QN,Surface-Urban,Pay & Display,70,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Railway Station,0.520191296,51.27747796
4006,Ocean Car Park,Savills,Award,FALSE,02380 334113,Ocean Way,Ocean Village,,Southampton,Hampshire,SO14 3XB,Multi-storey,On Foot,700,35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Ocean Village, hall of aviation, southampton hall of aviation, southampton city council, historical",-1.396709962,50.90833167
4008,Jackson Square Car Park,East Hertfordshire Council,Award,FALSE,01279 655261,1 Riverside,,,Bishops Stortford,Hertfordshire,CM23 3AH,Multi-storey,Pay & Display,708,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,06:30,00:00,FALSE,FALSE,"stortford town centre, stortford tourist information office, stortford castle",0.161630163,51.86949091
4009,Sainsbury's - Camden,Euro Car Parks Limited,Award,FALSE,020 7482 3828,17-21 Camden Rd,,,Camden,London,NW1 9LJ,Underground,On Foot,296,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,00:00,FALSE,FALSE,07:00,00:00,FALSE,FALSE,07:00,00:00,FALSE,FALSE,07:00,00:00,FALSE,FALSE,07:00,00:00,FALSE,FALSE,07:00,00:00,FALSE,FALSE,10:30,17:30,FALSE,FALSE,,-0.140807627,51.54051983
4012,Pierhead Street MSCP - Cardiff,APCOA Parking (UK) Limited,Award,FALSE,02920 472691,Pierhead Street,,,Cardiff,South Wales,CF10 4PH,Multi-storey,On Foot,1238,74,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Welsh Milennium Centre, Cardiff Bay, Doctor Who, Torchwood, Red Dragon Radio",-3.159735,51.465948
4013,Marks & Spencer - Kendal,Euro Car Parks Limited,Award,FALSE,01539-720665,Library Road,,,Kendal,Cumbria,LA9 4QB,Multi/Surface,Pay & Display,134,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,08:00,20:00,FALSE,FALSE,10:00,17:00,FALSE,FALSE,,-2.749044988,54.32880255
4014,Marks and Spencer - Taunton,Euro Car Parks Limited,Award,FALSE,0870 907 9777,The County,East Street,,Taunton,Somerset,TA1 3PF,Surface-Urban,Pay & Display,30,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10:00,16:00,FALSE,FALSE,10:00,16:00,FALSE,FALSE,10:00,16:00,FALSE,FALSE,10:00,16:00,FALSE,FALSE,10:00,16:00,FALSE,FALSE,10:00,16:00,FALSE,FALSE,,,FALSE,TRUE,Marks and Spencer,-3.100809804,51.01339702
4015,Marks and Spencer - Westbourne,Euro Car Parks Limited,Award,FALSE,0870 907 9777,56 Seamoor Road,Westbourne,,Bournemouth,Dorset,BH4 9AT,Surface-Urban,Pay & Display,79,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,22:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,Marks and Spencer Westbourne,-1.899167463,50.72497462
4017,"Marks and Spencer - Newport, Isle of Wight",Euro Car Parks Limited,Award,FALSE,0870 907 9777,Church Litton,,,Newort,Isle of Wight Hampshire,PO30 1XL,Surface-Urban,Pay & Display,175,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,09:00,16:00,FALSE,FALSE,09:00,16:00,FALSE,FALSE,09:00,16:00,FALSE,FALSE,09:00,16:00,FALSE,FALSE,09:00,16:00,FALSE,FALSE,09:00,16:00,FALSE,FALSE,,,FALSE,TRUE,Marks and Spencer Newport,-1.292197444,50.69699704
4018,Marks and Spencer - Petersfield,Euro Car Parks Limited,Award,FALSE,0870 907 9777,21 - 25 High Street,,,Petersfield,Hampshire,GU32 3JT,Surface-Urban,Pay & Display,33,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Marks and Spencer Petersfield,-0.935930516,51.00367454
4019,Marks and Spencer - Tiverton,Euro Car Parks Limited,Award,FALSE,0870 907 9777,The Old Brewery Site,Phoenix Lane,,Tiverton,Devon,EX16 6LU,Surface-Urban,Pay & Display,61,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Marks and Spencer Tiverton,-3.486844671,50.90227472
4022,Ealing Broadway Shopping Centre,British Land Ealing BV,Award,FALSE,020 8567 3453,The Broadway,,,Ealing,London,W5 5JY,Multi-storey,On Foot,813,21,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,"Ealing broadway shopping centre, ealing town centre",-0.302991605,51.51279045
4023,Princess Hay 3 Car Park,Exeter City Council,Award,FALSE,01392 665505,Broad Walk,,,Southernhay West,Devon,EX1 1TS,Underground,Pay & Display,130,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,07:00,23:00,FALSE,FALSE,,-3.526674,50.723547
4024,Howell Road Car Park,Exeter City Council,Award,FALSE,01392 665901,Howell Road,,,Exeter,Devon,EX4 4LZ,Surface-Urban,Pay & Display,70,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-3.528059721,50.72767464
